user_id,signup_date,cohort_month,plan,industry,acquisition_source,funnel_stage,logins_per_month,features_used,support_tickets,session_duration,monthly_revenue,days_to_convert,is_converted,is_churned
2278,2023-10-07 00:12:06.050420164,2023-10,Enterprise,Retail,Paid Ad,Converted,23,2,1,47.5,299,46,1,0
2279,2023-10-07 05:26:43.361344536,2023-10,Free Trial,Retail,Social Media,Converted,42,3,1,42.4,29,43,1,0
2280,2023-10-07 10:41:20.672268904,2023-10,Basic,Finance,Organic,Active,33,2,7,22.6,0,0,0,0
2281,2023-10-07 15:55:57.983193276,2023-10,Basic,Healthcare,Social Media,Active,38,8,4,53.5,0,0,0,0
2282,2023-10-07 21:10:35.294117644,2023-10,Pro,Technology,Referral,Churned,35,5,0,58.6,0,0,0,1
2283,2023-10-08 02:25:12.605042016,2023-10,Basic,Technology,Social Media,Active,36,3,6,34.4,0,0,0,0
2284,2023-10-08 07:39:49.915966384,2023-10,Free Trial,Finance,Referral,Converted,20,5,7,34.8,29,63,1,0
2285,2023-10-08 12:54:27.226890752,2023-10,Free Trial,Finance,Organic,Active,3,11,6,19.3,0,0,0,0
2286,2023-10-08 18:09:04.537815124,2023-10,Basic,Technology,Referral,Converted,8,11,7,35.9,49,43,1,0
2287,2023-10-08 23:23:41.848739492,2023-10,Free Trial,Retail,Social Media,Active,40,8,2,27.5,0,0,0,0
2288,2023-10-09 04:38:19.159663864,2023-10,Free Trial,Healthcare,Paid Ad,Converted,32,7,1,19.5,29,81,1,0
2289,2023-10-09 09:52:56.470588232,2023-10,Free Trial,Technology,Email Campaign,Trial,29,6,3,5.9,0,0,0,0
2290,2023-10-09 15:07:33.781512604,2023-10,Free Trial,Education,Paid Ad,Converted,7,1,0,16.7,29,84,1,0
2291,2023-10-09 20:22:11.092436972,2023-10,Free Trial,Technology,Organic,Churned,2,10,7,13.5,0,0,0,1
2292,2023-10-10 01:36:48.403361344,2023-10,Free Trial,Technology,Paid Ad,Trial,21,1,2,33.4,0,0,0,0
2293,2023-10-10 06:51:25.714285712,2023-10,Basic,Retail,Email Campaign,Active,6,1,6,36.9,0,0,0,0
2294,2023-10-10 12:06:03.025210080,2023-10,Basic,Retail,Paid Ad,Converted,28,10,2,37.3,49,48,1,0
2295,2023-10-10 17:20:40.336134452,2023-10,Pro,Technology,Social Media,Converted,42,8,2,24.5,99,53,1,0
2296,2023-10-10 22:35:17.647058820,2023-10,Free Trial,Retail,Social Media,Active,36,8,6,26.4,0,0,0,0
2297,2023-10-11 03:49:54.957983192,2023-10,Free Trial,Healthcare,Paid Ad,Trial,32,7,2,50.4,0,0,0,0
2298,2023-10-11 09:04:32.268907560,2023-10,Free Trial,Technology,Organic,Active,42,6,4,29.6,0,0,0,0
2299,2023-10-11 14:19:09.579831932,2023-10,Basic,Technology,Referral,Active,9,4,2,59.3,0,0,0,0
2300,2023-10-11 19:33:46.890756300,2023-10,Pro,Retail,Paid Ad,Converted,11,1,0,27.5,99,85,1,0
2301,2023-10-12 00:48:24.201680668,2023-10,Free Trial,Technology,Social Media,Converted,23,9,7,39.7,29,17,1,0
2302,2023-10-12 06:03:01.512605040,2023-10,Enterprise,Education,Paid Ad,Converted,11,1,1,4.9,299,13,1,0
2303,2023-10-12 11:17:38.823529408,2023-10,Free Trial,Finance,Paid Ad,Active,2,4,0,39.9,0,0,0,0
2304,2023-10-12 16:32:16.134453780,2023-10,Basic,Education,Social Media,Churned,3,3,3,51.4,0,0,0,1
2305,2023-10-12 21:46:53.445378148,2023-10,Pro,Technology,Paid Ad,Converted,11,7,5,56.7,99,60,1,0
2306,2023-10-13 03:01:30.756302520,2023-10,Pro,Education,Paid Ad,Converted,35,5,4,59.8,99,73,1,0
2307,2023-10-13 08:16:08.067226888,2023-10,Pro,Healthcare,Paid Ad,Converted,15,5,4,18.4,99,59,1,0
2308,2023-10-13 13:30:45.378151260,2023-10,Pro,Technology,Paid Ad,Converted,43,4,3,35.4,99,38,1,0
2309,2023-10-13 18:45:22.689075628,2023-10,Free Trial,Technology,Paid Ad,Trial,11,1,6,28.1,0,0,0,0
2310,2023-10-13 23:59:59.999999996,2023-10,Pro,Technology,Social Media,Active,31,5,0,34.7,0,0,0,0
2311,2023-10-14 05:14:37.310924368,2023-10,Free Trial,Retail,Paid Ad,Onboarded,28,4,0,11.1,0,0,0,0
2312,2023-10-14 10:29:14.621848736,2023-10,Pro,Healthcare,Paid Ad,Converted,28,10,3,51.7,99,65,1,0
2313,2023-10-14 15:43:51.932773108,2023-10,Basic,Technology,Referral,Churned,32,8,6,54.8,0,0,0,1
2314,2023-10-14 20:58:29.243697476,2023-10,Pro,Retail,Organic,Converted,25,2,5,28.1,99,24,1,0
2315,2023-10-15 02:13:06.554621848,2023-10,Basic,Technology,Organic,Converted,20,8,2,18.3,49,7,1,0
2316,2023-10-15 07:27:43.865546216,2023-10,Basic,Retail,Email Campaign,Converted,28,1,6,10.2,49,27,1,0
2317,2023-10-15 12:42:21.176470584,2023-10,Basic,Healthcare,Referral,Converted,25,4,7,41.7,49,34,1,0
2318,2023-10-15 17:56:58.487394956,2023-10,Pro,Finance,Referral,Converted,11,3,2,20.1,99,22,1,0
2319,2023-10-15 23:11:35.798319324,2023-10,Free Trial,Finance,Referral,Active,19,5,7,54.8,0,0,0,0
2320,2023-10-16 04:26:13.109243696,2023-10,Free Trial,Healthcare,Organic,Onboarded,28,5,1,40.9,0,0,0,0
2321,2023-10-16 09:40:50.420168064,2023-10,Free Trial,Healthcare,Referral,Trial,1,5,0,39.4,0,0,0,0
2322,2023-10-16 14:55:27.731092436,2023-10,Free Trial,Healthcare,Paid Ad,Churned,5,4,0,34.4,0,0,0,1
2323,2023-10-16 20:10:05.042016804,2023-10,Pro,Finance,Paid Ad,Active,10,8,3,4.7,0,0,0,0
2324,2023-10-17 01:24:42.352941176,2023-10,Free Trial,Technology,Paid Ad,Trial,42,3,3,56.1,0,0,0,0
2325,2023-10-17 06:39:19.663865544,2023-10,Enterprise,Technology,Organic,Converted,34,4,2,38.4,299,76,1,0
2326,2023-10-17 11:53:56.974789912,2023-10,Free Trial,Technology,Organic,Onboarded,36,1,6,59.7,0,0,0,0
2327,2023-10-17 17:08:34.285714284,2023-10,Free Trial,Healthcare,Email Campaign,Converted,2,7,0,33.2,29,86,1,0
2328,2023-10-17 22:23:11.596638652,2023-10,Pro,Healthcare,Paid Ad,Converted,18,1,0,43.2,99,87,1,0
2329,2023-10-18 03:37:48.907563024,2023-10,Basic,Finance,Paid Ad,Active,13,2,4,5.3,0,0,0,0
2330,2023-10-18 08:52:26.218487392,2023-10,Basic,Technology,Organic,Active,5,11,7,38.6,0,0,0,0
2331,2023-10-18 14:07:03.529411764,2023-10,Basic,Healthcare,Organic,Active,20,7,1,46.3,0,0,0,0
2332,2023-10-18 19:21:40.840336132,2023-10,Pro,Finance,Referral,Converted,2,1,1,47.2,99,30,1,0
2333,2023-10-19 00:36:18.151260500,2023-10,Free Trial,Finance,Paid Ad,Converted,11,11,7,46.7,29,26,1,0
2334,2023-10-19 05:50:55.462184872,2023-10,Enterprise,Healthcare,Paid Ad,Converted,30,3,2,15.1,299,38,1,0
2335,2023-10-19 11:05:32.773109240,2023-10,Enterprise,Healthcare,Organic,Churned,32,6,5,58.6,0,0,0,1
2336,2023-10-19 16:20:10.084033612,2023-10,Basic,Technology,Referral,Onboarded,32,6,6,59.7,0,0,0,0
2337,2023-10-19 21:34:47.394957980,2023-10,Free Trial,Education,Organic,Active,38,6,0,6.4,0,0,0,0
2338,2023-10-20 02:49:24.705882352,2023-10,Basic,Technology,Organic,Converted,28,11,4,56.3,49,8,1,0
2339,2023-10-20 08:04:02.016806720,2023-10,Free Trial,Education,Paid Ad,Churned,10,2,6,18.8,0,0,0,1
2340,2023-10-20 13:18:39.327731092,2023-10,Free Trial,Retail,Organic,Trial,22,2,0,42.0,0,0,0,0
2341,2023-10-20 18:33:16.638655460,2023-10,Free Trial,Healthcare,Organic,Active,17,6,3,21.6,0,0,0,0
2342,2023-10-20 23:47:53.949579828,2023-10,Basic,Technology,Referral,Churned,22,10,6,58.1,0,0,0,1
2343,2023-10-21 05:02:31.260504200,2023-10,Pro,Healthcare,Referral,Converted,43,5,2,7.9,99,7,1,0
2344,2023-10-21 10:17:08.571428568,2023-10,Pro,Healthcare,Social Media,Churned,19,7,6,30.9,0,0,0,1
2345,2023-10-21 15:31:45.882352940,2023-10,Pro,Technology,Paid Ad,Active,17,7,5,26.8,0,0,0,0
2346,2023-10-21 20:46:23.193277308,2023-10,Free Trial,Retail,Organic,Converted,24,5,6,20.9,29,11,1,0
2347,2023-10-22 02:01:00.504201680,2023-10,Free Trial,Education,Organic,Churned,36,8,6,39.4,0,0,0,1
2348,2023-10-22 07:15:37.815126048,2023-10,Free Trial,Retail,Email Campaign,Converted,32,10,6,9.6,29,38,1,0
2349,2023-10-22 12:30:15.126050416,2023-10,Enterprise,Retail,Referral,Converted,36,6,1,43.6,299,44,1,0
2350,2023-10-22 17:44:52.436974788,2023-10,Free Trial,Technology,Referral,Trial,28,5,0,58.9,0,0,0,0
2351,2023-10-22 22:59:29.747899156,2023-10,Pro,Healthcare,Organic,Churned,14,4,5,48.7,0,0,0,1
2352,2023-10-23 04:14:07.058823528,2023-10,Basic,Technology,Paid Ad,Converted,36,7,7,51.9,49,46,1,0
2353,2023-10-23 09:28:44.369747896,2023-10,Free Trial,Retail,Organic,Trial,6,4,2,22.9,0,0,0,0
2354,2023-10-23 14:43:21.680672268,2023-10,Pro,Education,Referral,Converted,9,5,7,20.8,99,18,1,0
2355,2023-10-23 19:57:58.991596636,2023-10,Basic,Retail,Email Campaign,Converted,21,5,1,32.0,49,25,1,0
2356,2023-10-24 01:12:36.302521004,2023-10,Pro,Technology,Email Campaign,Active,12,1,0,4.7,0,0,0,0
2357,2023-10-24 06:27:13.613445376,2023-10,Enterprise,Healthcare,Paid Ad,Converted,30,1,4,56.8,299,58,1,0
2358,2023-10-24 11:41:50.924369744,2023-10,Free Trial,Retail,Paid Ad,Trial,31,3,2,10.3,0,0,0,0
2359,2023-10-24 16:56:28.235294116,2023-10,Free Trial,Healthcare,Email Campaign,Active,40,11,0,54.4,0,0,0,0
2360,2023-10-24 22:11:05.546218484,2023-10,Basic,Finance,Referral,Converted,4,3,1,6.8,49,27,1,0
2361,2023-10-25 03:25:42.857142856,2023-10,Enterprise,Finance,Organic,Converted,31,2,1,49.7,299,66,1,0
2362,2023-10-25 08:40:20.168067224,2023-10,Free Trial,Retail,Paid Ad,Converted,27,2,4,10.8,29,81,1,0
2363,2023-10-25 13:54:57.478991596,2023-10,Basic,Healthcare,Organic,Churned,25,6,2,4.2,0,0,0,1
2364,2023-10-25 19:09:34.789915964,2023-10,Basic,Technology,Paid Ad,Converted,5,1,2,43.7,49,59,1,0
2365,2023-10-26 00:24:12.100840332,2023-10,Pro,Technology,Paid Ad,Active,6,6,5,18.3,0,0,0,0
2366,2023-10-26 05:38:49.411764704,2023-10,Free Trial,Healthcare,Referral,Converted,5,5,0,43.4,29,69,1,0
2367,2023-10-26 10:53:26.722689072,2023-10,Pro,Healthcare,Paid Ad,Converted,27,6,5,34.2,99,63,1,0
2368,2023-10-26 16:08:04.033613444,2023-10,Enterprise,Retail,Organic,Converted,8,5,1,8.3,299,35,1,0
2369,2023-10-26 21:22:41.344537812,2023-10,Free Trial,Retail,Paid Ad,Converted,9,7,7,56.1,29,7,1,0
2370,2023-10-27 02:37:18.655462184,2023-10,Free Trial,Technology,Social Media,Onboarded,15,1,1,28.2,0,0,0,0
2371,2023-10-27 07:51:55.966386552,2023-10,Enterprise,Healthcare,Referral,Churned,36,3,6,44.6,0,0,0,1
2372,2023-10-27 13:06:33.277310920,2023-10,Free Trial,Technology,Paid Ad,Trial,41,6,4,31.1,0,0,0,0
2373,2023-10-27 18:21:10.588235292,2023-10,Pro,Technology,Email Campaign,Converted,7,1,4,37.1,99,78,1,0
2374,2023-10-27 23:35:47.899159660,2023-10,Basic,Finance,Email Campaign,Onboarded,32,11,7,19.6,0,0,0,0
2375,2023-10-28 04:50:25.210084032,2023-10,Free Trial,Technology,Organic,Churned,8,11,7,13.6,0,0,0,1
2376,2023-10-28 10:05:02.521008400,2023-10,Pro,Healthcare,Organic,Active,15,7,2,33.5,0,0,0,0
2377,2023-10-28 15:19:39.831932772,2023-10,Free Trial,Technology,Referral,Trial,37,4,7,27.5,0,0,0,0
2378,2023-10-28 20:34:17.142857140,2023-10,Basic,Finance,Social Media,Active,19,3,5,24.6,0,0,0,0
2379,2023-10-29 01:48:54.453781512,2023-10,Free Trial,Retail,Email Campaign,Active,39,10,1,41.0,0,0,0,0
2380,2023-10-29 07:03:31.764705880,2023-10,Basic,Technology,Social Media,Active,6,9,6,42.0,0,0,0,0
2381,2023-10-29 12:18:09.075630248,2023-10,Free Trial,Healthcare,Referral,Active,19,1,0,4.7,0,0,0,0
2382,2023-10-29 17:32:46.386554620,2023-10,Free Trial,Retail,Paid Ad,Active,28,8,6,21.6,0,0,0,0
2383,2023-10-29 22:47:23.697478988,2023-10,Enterprise,Education,Organic,Converted,17,1,3,25.9,299,19,1,0
2384,2023-10-30 04:02:01.008403360,2023-10,Free Trial,Technology,Organic,Onboarded,42,5,0,7.6,0,0,0,0
2385,2023-10-30 09:16:38.319327728,2023-10,Basic,Finance,Paid Ad,Churned,19,10,4,15.7,0,0,0,1
2386,2023-10-30 14:31:15.630252100,2023-10,Free Trial,Education,Referral,Converted,31,8,0,5.0,29,76,1,0
2387,2023-10-30 19:45:52.941176468,2023-10,Pro,Education,Referral,Converted,11,6,7,59.8,99,74,1,0
2388,2023-10-31 01:00:30.252100836,2023-10,Free Trial,Retail,Referral,Converted,15,7,1,44.7,29,11,1,0
2389,2023-10-31 06:15:07.563025208,2023-10,Enterprise,Retail,Organic,Converted,10,11,5,7.1,299,46,1,0
2390,2023-10-31 11:29:44.873949576,2023-10,Basic,Healthcare,Referral,Onboarded,43,8,7,3.2,0,0,0,0
2391,2023-10-31 16:44:22.184873948,2023-10,Free Trial,Finance,Organic,Onboarded,23,6,7,43.7,0,0,0,0
2392,2023-10-31 21:58:59.495798316,2023-10,Free Trial,Healthcare,Paid Ad,Churned,3,11,6,27.5,0,0,0,1
2393,2023-11-01 03:13:36.806722688,2023-11,Free Trial,Retail,Social Media,Churned,3,6,2,47.6,0,0,0,1
2394,2023-11-01 08:28:14.117647056,2023-11,Basic,Healthcare,Referral,Converted,18,11,5,55.6,49,29,1,0
2395,2023-11-01 13:42:51.428571428,2023-11,Free Trial,Retail,Email Campaign,Trial,25,6,3,36.8,0,0,0,0
2396,2023-11-01 18:57:28.739495796,2023-11,Pro,Finance,Organic,Active,43,5,2,12.9,0,0,0,0
2397,2023-11-02 00:12:06.050420164,2023-11,Free Trial,Technology,Paid Ad,Onboarded,20,8,3,47.4,0,0,0,0
2398,2023-11-02 05:26:43.361344536,2023-11,Free Trial,Finance,Paid Ad,Active,29,2,3,57.4,0,0,0,0
2399,2023-11-02 10:41:20.672268904,2023-11,Basic,Healthcare,Paid Ad,Onboarded,22,7,1,35.7,0,0,0,0
2400,2023-11-02 15:55:57.983193276,2023-11,Pro,Finance,Social Media,Churned,15,4,1,41.6,0,0,0,1
2401,2023-11-02 21:10:35.294117644,2023-11,Free Trial,Healthcare,Referral,Onboarded,39,1,7,21.6,0,0,0,0
2402,2023-11-03 02:25:12.605042016,2023-11,Free Trial,Healthcare,Social Media,Churned,10,5,4,24.1,0,0,0,1
2403,2023-11-03 07:39:49.915966384,2023-11,Free Trial,Education,Organic,Converted,21,3,4,44.6,29,89,1,0
2404,2023-11-03 12:54:27.226890752,2023-11,Pro,Technology,Social Media,Converted,29,4,3,55.8,99,59,1,0
2405,2023-11-03 18:09:04.537815124,2023-11,Basic,Finance,Organic,Converted,32,7,5,38.5,49,88,1,0
2406,2023-11-03 23:23:41.848739492,2023-11,Basic,Healthcare,Social Media,Converted,10,5,4,47.8,49,15,1,0
2407,2023-11-04 04:38:19.159663864,2023-11,Pro,Healthcare,Paid Ad,Converted,13,4,1,12.0,99,10,1,0
2408,2023-11-04 09:52:56.470588232,2023-11,Pro,Technology,Paid Ad,Converted,23,1,4,14.3,99,47,1,0
2409,2023-11-04 15:07:33.781512604,2023-11,Basic,Retail,Paid Ad,Converted,23,6,3,32.9,49,31,1,0
2410,2023-11-04 20:22:11.092436972,2023-11,Pro,Technology,Email Campaign,Churned,31,11,6,12.2,0,0,0,1
2411,2023-11-05 01:36:48.403361340,2023-11,Free Trial,Technology,Organic,Converted,4,10,2,38.8,29,79,1,0
2412,2023-11-05 06:51:25.714285712,2023-11,Free Trial,Technology,Paid Ad,Converted,3,6,5,18.9,29,15,1,0
2413,2023-11-05 12:06:03.025210080,2023-11,Free Trial,Technology,Social Media,Churned,21,7,5,47.9,0,0,0,1
2414,2023-11-05 17:20:40.336134452,2023-11,Free Trial,Education,Paid Ad,Onboarded,2,1,0,48.9,0,0,0,0
2415,2023-11-05 22:35:17.647058820,2023-11,Basic,Education,Organic,Onboarded,4,4,7,28.9,0,0,0,0
2416,2023-11-06 03:49:54.957983192,2023-11,Enterprise,Healthcare,Paid Ad,Converted,1,9,4,12.5,299,15,1,0
2417,2023-11-06 09:04:32.268907560,2023-11,Free Trial,Retail,Paid Ad,Active,15,10,7,39.5,0,0,0,0
2418,2023-11-06 14:19:09.579831932,2023-11,Free Trial,Technology,Email Campaign,Churned,33,6,7,59.6,0,0,0,1
2419,2023-11-06 19:33:46.890756300,2023-11,Basic,Retail,Social Media,Converted,6,2,5,38.1,49,40,1,0
2420,2023-11-07 00:48:24.201680668,2023-11,Enterprise,Finance,Paid Ad,Converted,7,4,6,4.1,299,13,1,0
2421,2023-11-07 06:03:01.512605040,2023-11,Free Trial,Education,Email Campaign,Active,19,6,6,3.0,0,0,0,0
2422,2023-11-07 11:17:38.823529408,2023-11,Basic,Healthcare,Paid Ad,Onboarded,44,4,1,20.6,0,0,0,0
2423,2023-11-07 16:32:16.134453780,2023-11,Free Trial,Finance,Organic,Active,1,10,2,13.4,0,0,0,0
2424,2023-11-07 21:46:53.445378148,2023-11,Free Trial,Technology,Organic,Churned,39,7,1,49.2,0,0,0,1
2425,2023-11-08 03:01:30.756302520,2023-11,Enterprise,Education,Paid Ad,Converted,19,3,4,51.0,299,87,1,0
2426,2023-11-08 08:16:08.067226888,2023-11,Enterprise,Technology,Organic,Converted,26,6,3,17.0,299,89,1,0
2427,2023-11-08 13:30:45.378151256,2023-11,Free Trial,Retail,Email Campaign,Active,44,4,6,20.9,0,0,0,0
2428,2023-11-08 18:45:22.689075628,2023-11,Enterprise,Retail,Social Media,Converted,12,3,6,15.7,299,51,1,0
2429,2023-11-08 23:59:59.999999996,2023-11,Basic,Retail,Organic,Active,22,3,0,54.7,0,0,0,0
2430,2023-11-09 05:14:37.310924368,2023-11,Pro,Technology,Referral,Churned,13,2,0,31.2,0,0,0,1
2431,2023-11-09 10:29:14.621848736,2023-11,Basic,Education,Referral,Active,28,11,6,40.1,0,0,0,0
2432,2023-11-09 15:43:51.932773108,2023-11,Basic,Technology,Email Campaign,Active,14,3,2,26.1,0,0,0,0
2433,2023-11-09 20:58:29.243697476,2023-11,Basic,Retail,Social Media,Active,22,10,5,38.6,0,0,0,0
2434,2023-11-10 02:13:06.554621848,2023-11,Basic,Technology,Paid Ad,Converted,30,1,5,24.4,49,8,1,0
2435,2023-11-10 07:27:43.865546216,2023-11,Free Trial,Technology,Social Media,Active,44,3,6,21.7,0,0,0,0
2436,2023-11-10 12:42:21.176470584,2023-11,Free Trial,Healthcare,Referral,Converted,20,9,5,38.8,29,24,1,0
2437,2023-11-10 17:56:58.487394956,2023-11,Free Trial,Healthcare,Referral,Trial,44,4,0,36.3,0,0,0,0
2438,2023-11-10 23:11:35.798319324,2023-11,Pro,Technology,Organic,Churned,27,3,3,19.0,0,0,0,1
2439,2023-11-11 04:26:13.109243696,2023-11,Free Trial,Technology,Organic,Active,38,8,5,10.7,0,0,0,0
2440,2023-11-11 09:40:50.420168064,2023-11,Basic,Healthcare,Paid Ad,Active,42,1,7,23.4,0,0,0,0
2441,2023-11-11 14:55:27.731092436,2023-11,Enterprise,Finance,Organic,Converted,41,5,1,26.1,299,52,1,0
2442,2023-11-11 20:10:05.042016804,2023-11,Free Trial,Finance,Organic,Active,34,1,6,38.5,0,0,0,0
2443,2023-11-12 01:24:42.352941172,2023-11,Basic,Technology,Referral,Churned,39,7,5,55.0,0,0,0,1
2444,2023-11-12 06:39:19.663865544,2023-11,Free Trial,Healthcare,Organic,Churned,41,5,7,4.1,0,0,0,1
2445,2023-11-12 11:53:56.974789912,2023-11,Pro,Technology,Referral,Converted,44,2,3,16.1,99,38,1,0
2446,2023-11-12 17:08:34.285714284,2023-11,Free Trial,Technology,Paid Ad,Churned,37,1,6,13.2,0,0,0,1
2447,2023-11-12 22:23:11.596638652,2023-11,Basic,Retail,Email Campaign,Converted,1,11,7,31.1,49,19,1,0
2448,2023-11-13 03:37:48.907563024,2023-11,Pro,Retail,Paid Ad,Churned,15,7,2,26.9,0,0,0,1
2449,2023-11-13 08:52:26.218487392,2023-11,Enterprise,Technology,Organic,Converted,32,1,2,44.3,299,29,1,0
2450,2023-11-13 14:07:03.529411764,2023-11,Basic,Technology,Referral,Converted,8,3,7,16.1,49,68,1,0
2451,2023-11-13 19:21:40.840336132,2023-11,Basic,Technology,Social Media,Active,33,11,0,36.5,0,0,0,0
2452,2023-11-14 00:36:18.151260500,2023-11,Basic,Finance,Email Campaign,Churned,18,6,3,53.3,0,0,0,1
2453,2023-11-14 05:50:55.462184872,2023-11,Pro,Education,Paid Ad,Active,29,6,7,54.8,0,0,0,0
2454,2023-11-14 11:05:32.773109240,2023-11,Basic,Technology,Paid Ad,Converted,32,7,1,57.6,49,75,1,0
2455,2023-11-14 16:20:10.084033612,2023-11,Free Trial,Technology,Email Campaign,Onboarded,33,11,3,46.8,0,0,0,0
2456,2023-11-14 21:34:47.394957980,2023-11,Enterprise,Finance,Organic,Converted,5,11,1,54.5,299,20,1,0
2457,2023-11-15 02:49:24.705882352,2023-11,Basic,Education,Referral,Converted,18,1,1,15.6,49,34,1,0
2458,2023-11-15 08:04:02.016806720,2023-11,Basic,Healthcare,Paid Ad,Churned,10,7,3,13.5,0,0,0,1
2459,2023-11-15 13:18:39.327731088,2023-11,Free Trial,Technology,Organic,Active,36,2,6,2.4,0,0,0,0
2460,2023-11-15 18:33:16.638655460,2023-11,Basic,Technology,Paid Ad,Churned,33,6,4,43.0,0,0,0,1
2461,2023-11-15 23:47:53.949579828,2023-11,Free Trial,Retail,Organic,Onboarded,23,8,3,56.4,0,0,0,0
2462,2023-11-16 05:02:31.260504200,2023-11,Basic,Healthcare,Referral,Converted,40,5,7,12.8,49,35,1,0
2463,2023-11-16 10:17:08.571428568,2023-11,Free Trial,Technology,Email Campaign,Active,5,10,6,38.9,0,0,0,0
2464,2023-11-16 15:31:45.882352940,2023-11,Basic,Retail,Organic,Onboarded,34,3,1,45.3,0,0,0,0
2465,2023-11-16 20:46:23.193277308,2023-11,Enterprise,Technology,Social Media,Converted,24,11,6,55.8,299,15,1,0
2466,2023-11-17 02:01:00.504201680,2023-11,Free Trial,Finance,Organic,Converted,17,8,6,39.5,29,23,1,0
2467,2023-11-17 07:15:37.815126048,2023-11,Enterprise,Technology,Paid Ad,Converted,31,8,5,58.3,299,55,1,0
2468,2023-11-17 12:30:15.126050416,2023-11,Free Trial,Technology,Organic,Converted,7,4,7,22.0,29,69,1,0
2469,2023-11-17 17:44:52.436974788,2023-11,Pro,Retail,Email Campaign,Converted,17,8,2,22.3,99,84,1,0
2470,2023-11-17 22:59:29.747899156,2023-11,Pro,Healthcare,Social Media,Active,28,5,2,33.5,0,0,0,0
2471,2023-11-18 04:14:07.058823528,2023-11,Basic,Education,Referral,Active,38,11,7,24.2,0,0,0,0
2472,2023-11-18 09:28:44.369747896,2023-11,Pro,Healthcare,Social Media,Converted,22,5,7,2.1,99,51,1,0
2473,2023-11-18 14:43:21.680672268,2023-11,Pro,Technology,Referral,Converted,15,3,0,44.4,99,59,1,0
2474,2023-11-18 19:57:58.991596636,2023-11,Free Trial,Retail,Email Campaign,Trial,37,7,2,45.6,0,0,0,0
2475,2023-11-19 01:12:36.302521004,2023-11,Free Trial,Technology,Referral,Active,15,11,4,45.3,0,0,0,0
2476,2023-11-19 06:27:13.613445376,2023-11,Basic,Education,Email Campaign,Converted,25,11,1,22.0,49,68,1,0
2477,2023-11-19 11:41:50.924369744,2023-11,Pro,Healthcare,Paid Ad,Converted,21,9,3,32.3,99,56,1,0
2478,2023-11-19 16:56:28.235294116,2023-11,Pro,Healthcare,Organic,Converted,38,9,3,22.9,99,49,1,0
2479,2023-11-19 22:11:05.546218484,2023-11,Pro,Technology,Paid Ad,Converted,2,1,4,2.9,99,74,1,0
2480,2023-11-20 03:25:42.857142856,2023-11,Free Trial,Healthcare,Organic,Onboarded,27,1,2,34.6,0,0,0,0
2481,2023-11-20 08:40:20.168067224,2023-11,Pro,Finance,Referral,Converted,32,10,1,9.2,99,78,1,0
2482,2023-11-20 13:54:57.478991592,2023-11,Free Trial,Finance,Paid Ad,Converted,21,11,2,6.6,29,34,1,0
2483,2023-11-20 19:09:34.789915964,2023-11,Basic,Technology,Referral,Converted,4,5,6,45.8,49,51,1,0
2484,2023-11-21 00:24:12.100840332,2023-11,Free Trial,Technology,Organic,Active,44,1,0,2.6,0,0,0,0
2485,2023-11-21 05:38:49.411764704,2023-11,Free Trial,Finance,Organic,Trial,19,4,2,57.6,0,0,0,0
2486,2023-11-21 10:53:26.722689072,2023-11,Free Trial,Education,Paid Ad,Converted,2,1,0,31.9,29,39,1,0
2487,2023-11-21 16:08:04.033613444,2023-11,Free Trial,Technology,Email Campaign,Active,26,2,7,59.0,0,0,0,0
2488,2023-11-21 21:22:41.344537812,2023-11,Basic,Healthcare,Paid Ad,Churned,34,2,7,5.4,0,0,0,1
2489,2023-11-22 02:37:18.655462184,2023-11,Free Trial,Technology,Paid Ad,Converted,14,4,3,35.8,29,53,1,0
2490,2023-11-22 07:51:55.966386552,2023-11,Free Trial,Finance,Referral,Active,15,8,1,22.3,0,0,0,0
2491,2023-11-22 13:06:33.277310920,2023-11,Free Trial,Technology,Referral,Onboarded,20,2,5,50.9,0,0,0,0
2492,2023-11-22 18:21:10.588235292,2023-11,Free Trial,Technology,Organic,Onboarded,34,9,6,23.0,0,0,0,0
2493,2023-11-22 23:35:47.899159660,2023-11,Free Trial,Finance,Paid Ad,Onboarded,36,9,0,17.1,0,0,0,0
2494,2023-11-23 04:50:25.210084032,2023-11,Free Trial,Technology,Organic,Active,19,2,2,51.7,0,0,0,0
2495,2023-11-23 10:05:02.521008400,2023-11,Basic,Healthcare,Email Campaign,Active,9,1,7,23.7,0,0,0,0
2496,2023-11-23 15:19:39.831932772,2023-11,Basic,Healthcare,Organic,Converted,7,10,6,3.0,49,71,1,0
2497,2023-11-23 20:34:17.142857140,2023-11,Basic,Technology,Paid Ad,Active,30,10,2,24.6,0,0,0,0
2498,2023-11-24 01:48:54.453781508,2023-11,Basic,Healthcare,Organic,Churned,13,9,6,40.0,0,0,0,1
2499,2023-11-24 07:03:31.764705880,2023-11,Free Trial,Healthcare,Organic,Trial,27,2,3,16.8,0,0,0,0
2500,2023-11-24 12:18:09.075630248,2023-11,Pro,Technology,Social Media,Churned,44,8,4,27.1,0,0,0,1
2501,2023-11-24 17:32:46.386554620,2023-11,Basic,Retail,Organic,Churned,35,3,6,5.3,0,0,0,1
2502,2023-11-24 22:47:23.697478988,2023-11,Basic,Finance,Organic,Converted,13,1,7,36.1,49,82,1,0
